timestamp,feeder,load,loss,voltage,current,power_factor,temperature,humidity
2024-12-05 00:00:00,Shikarpur Road Feeder,3.769,0.382,10.88,200.01,0.86,12.8,35.8
2024-12-05 00:00:00,Old Sukkur Residential Feeder,3.953,0.709,11.2,203.85,0.889,16.5,45.3
2024-12-05 01:00:00,Civil Hospital Feeder,4.096,0.331,11.16,211.98,0.9,15.6,48.7
2024-12-05 01:00:00,Airport Road Feeder,6.061,0.768,11.01,317.75,0.86,14.8,30.6
2024-12-05 01:00:00,Rohri Industrial Feeder,9.902,1.019,10.98,520.48,0.899,16.9,34.8
2024-12-05 01:00:00,SITE Area Feeder,7.367,0.933,10.85,392.13,0.897,13.9,48.8
2024-12-05 01:00:00,Military Road Feeder,5.648,0.71,10.98,296.99,0.949,15.8,39.5
2024-12-05 01:00:00,Barrage Colony Feeder,5.19,0.766,10.9,275.0,0.833,15.7,37.0
2024-12-05 01:00:00,Shikarpur Road Feeder,3.707,0.642,10.93,195.76,0.901,16.4,44.4
2024-12-05 01:00:00,Old Sukkur Residential Feeder,3.284,0.369,11.16,169.91,0.867,11.7,38.2
2024-12-05 02:00:00,Civil Hospital Feeder,5.237,0.464,10.94,276.26,0.891,15.4,37.9
2024-12-05 02:00:00,Airport Road Feeder,5.954,0.918,10.85,316.83,0.902,14.9,32.6
2024-12-05 02:00:00,Rohri Industrial Feeder,11.414,1.432,10.92,603.42,0.844,13.9,41.7
2024-12-05 02:00:00,SITE Area Feeder,7.783,0.788,11.17,402.33,0.85,13.3,39.1
2024-12-05 02:00:00,Military Road Feeder,6.139,0.806,10.93,324.28,0.823,15.3,37.1
2024-12-05 02:00:00,Barrage Colony Feeder,4.513,0.405,10.87,239.66,0.824,12.3,35.1
2024-12-05 02:00:00,Shikarpur Road Feeder,3.722,0.57,10.96,196.06,0.894,11.0,40.1
2024-12-05 02:00:00,Old Sukkur Residential Feeder,3.19,0.367,10.92,168.66,0.894,15.8,40.1
2024-12-05 03:00:00,Civil Hospital Feeder,4.119,0.27,10.89,218.4,0.898,15.9,39.7
2024-12-05 03:00:00,Airport Road Feeder,7.263,0.643,10.95,382.8,0.872,16.6,33.3
2024-12-05 03:00:00,Rohri Industrial Feeder,10.688,1.905,10.97,562.39,0.938,12.2,39.1
2024-12-05 03:00:00,SITE Area Feeder,7.871,1.402,11.19,406.16,0.915,12.1,37.5
2024-12-05 03:00:00,Military Road Feeder,5.875,0.684,10.95,309.86,0.918,11.0,47.8
2024-12-05 03:00:00,Barrage Colony Feeder,5.352,0.549,11.05,279.7,0.908,17.0,38.2
2024-12-05 03:00:00,Shikarpur Road Feeder,4.126,0.361,11.2,212.77,0.849,18.2,38.0
2024-12-05 03:00:00,Old Sukkur Residential Feeder,2.993,0.364,11.16,154.8,0.824,17.9,41.1
2024-12-05 04:00:00,Civil Hospital Feeder,4.664,0.381,11.1,242.63,0.896,14.0,41.8
2024-12-05 04:00:00,Airport Road Feeder,6.104,0.921,10.91,323.14,0.898,12.4,38.5
2024-12-05 04:00:00,Rohri Industrial Feeder,11.588,1.858,10.86,615.98,0.939,11.8,38.7
2024-12-05 04:00:00,SITE Area Feeder,8.252,0.758,11.14,427.54,0.918,11.2,43.1
2024-12-05 04:00:00,Military Road Feeder,4.976,0.591,11.0,261.22,0.897,13.2,38.3
2024-12-05 04:00:00,Barrage Colony Feeder,5.537,0.531,10.88,293.87,0.854,15.1,42.9
2024-12-05 04:00:00,Shikarpur Road Feeder,3.916,0.681,11.06,204.43,0.829,12.2,36.1
2024-12-05 04:00:00,Old Sukkur Residential Feeder,3.206,0.327,10.92,169.55,0.859,15.2,43.8
2024-12-05 05:00:00,Civil Hospital Feeder,4.916,0.251,11.14,254.9,0.948,15.4,38.5
2024-12-05 05:00:00,Airport Road Feeder,7.897,0.727,11.02,413.79,0.856,14.4,40.4
2024-12-05 05:00:00,Rohri Industrial Feeder,10.226,1.145,11.14,530.02,0.921,15.3,43.7
2024-12-05 05:00:00,SITE Area Feeder,8.379,1.402,11.14,434.09,0.871,18.0,53.6
2024-12-05 05:00:00,Military Road Feeder,5.57,0.887,11.08,290.31,0.89,12.9,40.5
2024-12-05 05:00:00,Barrage Colony Feeder,5.336,0.534,11.0,279.96,0.878,12.1,38.2
2024-12-05 05:00:00,Shikarpur Road Feeder,4.09,0.484,10.93,216.07,0.821,16.6,40.4
2024-12-05 05:00:00,Old Sukkur Residential Feeder,3.899,0.59,10.96,205.4,0.929,10.1,51.4
2024-12-05 06:00:00,Civil Hospital Feeder,7.48,0.421,11.11,388.63,0.866,17.3,43.5
2024-12-05 06:00:00,Airport Road Feeder,10.131,1.096,11.16,524.21,0.919,13.5,37.0
2024-12-05 06:00:00,Rohri Industrial Feeder,16.483,1.387,10.98,867.01,0.921,16.2,36.3
2024-12-05 06:00:00,SITE Area Feeder,12.827,2.102,11.16,663.32,0.856,17.0,37.4
2024-12-05 06:00:00,Military Road Feeder,8.156,0.73,11.03,427.09,0.91,13.8,45.7
2024-12-05 06:00:00,Barrage Colony Feeder,8.447,0.999,10.98,444.17,0.883,14.0,40.9
2024-12-05 06:00:00,Shikarpur Road Feeder,6.485,1.123,10.82,346.07,0.933,11.2,41.3
2024-12-05 06:00:00,Old Sukkur Residential Feeder,5.359,0.727,11.07,279.45,0.933,13.1,44.7
2024-12-05 07:00:00,Civil Hospital Feeder,7.397,0.389,10.95,390.07,0.858,19.7,45.3
2024-12-05 07:00:00,Airport Road Feeder,9.028,1.188,10.9,478.36,0.832,14.6,37.6
2024-12-05 07:00:00,Rohri Industrial Feeder,16.51,2.264,10.85,878.25,0.929,15.5,40.2
2024-12-05 07:00:00,SITE Area Feeder,12.14,1.295,10.84,646.34,0.907,15.1,36.0
2024-12-05 07:00:00,Military Road Feeder,9.624,0.892,11.06,502.45,0.945,14.7,37.9
2024-12-05 07:00:00,Barrage Colony Feeder,7.983,1.429,11.08,416.06,0.832,16.3,40.0
2024-12-05 07:00:00,Shikarpur Road Feeder,7.033,1.256,11.04,367.92,0.849,12.8,39.0
2024-12-05 07:00:00,Old Sukkur Residential Feeder,5.622,0.588,10.81,300.33,0.925,15.9,44.0
2024-12-05 08:00:00,Civil Hospital Feeder,6.828,0.517,11.13,354.03,0.853,17.9,35.7
2024-12-05 08:00:00,Airport Road Feeder,12.15,2.179,11.19,627.05,0.855,16.7,33.9
2024-12-05 08:00:00,Rohri Industrial Feeder,16.019,2.147,11.18,827.57,0.837,19.6,40.8
2024-12-05 08:00:00,SITE Area Feeder,12.752,1.651,11.17,659.32,0.929,17.5,42.1
2024-12-05 08:00:00,Military Road Feeder,8.565,0.84,11.2,441.56,0.923,16.8,35.5
2024-12-05 08:00:00,Barrage Colony Feeder,8.553,1.343,11.17,442.25,0.887,16.1,38.0
2024-12-05 08:00:00,Shikarpur Road Feeder,5.907,0.792,11.08,307.72,0.858,14.2,41.2
2024-12-05 08:00:00,Old Sukkur Residential Feeder,5.173,0.705,10.94,273.06,0.822,15.8,32.0
2024-12-05 09:00:00,Civil Hospital Feeder,8.741,0.432,10.97,460.14,0.86,13.1,35.7
2024-12-05 09:00:00,Airport Road Feeder,12.226,1.578,11.03,639.79,0.865,15.6,43.4
2024-12-05 09:00:00,Rohri Industrial Feeder,17.513,2.42,11.13,908.12,0.859,15.0,45.1
2024-12-05 09:00:00,SITE Area Feeder,14.022,2.155,11.09,730.13,0.932,10.4,38.0
2024-12-05 09:00:00,Military Road Feeder,10.01,1.574,11.05,522.94,0.828,15.3,37.0
2024-12-05 09:00:00,Barrage Colony Feeder,9.867,1.297,10.87,524.23,0.945,18.0,36.6
2024-12-05 09:00:00,Shikarpur Road Feeder,7.057,0.763,10.86,375.11,0.868,13.4,39.5
2024-12-05 09:00:00,Old Sukkur Residential Feeder,5.625,0.736,10.9,297.96,0.876,18.6,43.8
2024-12-05 10:00:00,Civil Hospital Feeder,8.22,0.499,10.9,435.55,0.844,15.9,38.2
2024-12-05 10:00:00,Airport Road Feeder,12.56,1.007,10.85,668.53,0.928,14.1,39.7
2024-12-05 10:00:00,Rohri Industrial Feeder,17.417,3.024,10.96,917.73,0.85,16.7,32.7
2024-12-05 10:00:00,SITE Area Feeder,13.058,2.318,11.19,673.94,0.824,12.4,35.0
2024-12-05 10:00:00,Military Road Feeder,10.03,1.776,10.92,530.22,0.861,14.9,36.8
2024-12-05 10:00:00,Barrage Colony Feeder,8.828,1.042,11.19,455.39,0.9,18.8,46.4
2024-12-05 10:00:00,Shikarpur Road Feeder,7.303,1.208,10.82,389.75,0.935,15.2,35.0
2024-12-05 10:00:00,Old Sukkur Residential Feeder,6.188,0.585,11.01,324.41,0.87,12.1,40.0
2024-12-05 11:00:00,Civil Hospital Feeder,7.962,0.642,11.04,416.36,0.913,17.1,38.4
2024-12-05 11:00:00,Airport Road Feeder,11.254,1.364,11.16,582.01,0.95,17.6,37.5
2024-12-05 11:00:00,Rohri Industrial Feeder,18.32,2.864,10.97,964.19,0.909,16.6,37.9
2024-12-05 11:00:00,SITE Area Feeder,12.865,1.153,11.05,671.99,0.836,13.1,38.0
2024-12-05 11:00:00,Military Road Feeder,10.036,1.553,10.99,527.2,0.841,18.3,38.5
2024-12-05 11:00:00,Barrage Colony Feeder,8.346,1.343,11.13,433.09,0.843,13.2,37.2
2024-12-05 11:00:00,Shikarpur Road Feeder,7.048,1.145,10.89,373.59,0.855,12.4,39.1
2024-12-05 11:00:00,Old Sukkur Residential Feeder,5.973,0.583,10.84,318.18,0.83,14.6,43.6
2024-12-05 12:00:00,Civil Hospital Feeder,8.114,0.57,10.85,431.78,0.84,14.8,40.4
2024-12-05 12:00:00,Airport Road Feeder,12.178,1.067,10.94,642.9,0.847,15.8,41.6
2024-12-05 12:00:00,Rohri Industrial Feeder,18.797,1.702,11.19,970.06,0.857,15.9,39.9
2024-12-05 12:00:00,SITE Area Feeder,14.497,1.839,11.0,761.05,0.835,10.7,36.4
2024-12-05 12:00:00,Military Road Feeder,9.77,1.371,10.97,514.09,0.868,15.2,41.4
2024-12-05 12:00:00,Barrage Colony Feeder,9.833,0.882,11.14,509.62,0.91,15.2,39.3
2024-12-05 12:00:00,Shikarpur Road Feeder,6.551,0.71,10.81,349.99,0.946,17.1,37.2
2024-12-05 12:00:00,Old Sukkur Residential Feeder,5.823,0.825,11.02,305.17,0.87,16.9,40.5
2024-12-05 13:00:00,Civil Hospital Feeder,9.124,0.595,10.99,479.26,0.864,18.3,37.1
2024-12-05 13:00:00,Airport Road Feeder,11.736,1.674,11.1,610.22,0.893,15.5,40.1
2024-12-05 13:00:00,Rohri Industrial Feeder,17.802,3.129,10.96,937.89,0.923,15.5,34.3
2024-12-05 13:00:00,SITE Area Feeder,14.986,1.395,10.98,787.83,0.895,14.5,42.2
2024-12-05 13:00:00,Military Road Feeder,9.95,0.807,10.8,531.89,0.937,14.2,41.9
2024-12-05 13:00:00,Barrage Colony Feeder,8.738,1.248,10.9,462.78,0.922,17.0,43.9
2024-12-05 13:00:00,Shikarpur Road Feeder,6.679,1.071,10.81,356.59,0.939,13.1,36.7
2024-12-05 13:00:00,Old Sukkur Residential Feeder,5.534,0.471,10.88,293.58,0.921,13.6,37.5
2024-12-05 14:00:00,Civil Hospital Feeder,8.083,0.459,11.15,418.61,0.935,13.3,42.5
2024-12-05 14:00:00,Airport Road Feeder,11.386,1.054,10.95,600.26,0.828,17.9,42.4
2024-12-05 14:00:00,Rohri Industrial Feeder,18.033,2.554,11.13,935.42,0.893,15.3,38.6
2024-12-05 14:00:00,SITE Area Feeder,14.216,1.379,11.19,733.33,0.942,13.1,37.4
2024-12-05 14:00:00,Military Road Feeder,9.909,1.161,11.04,518.03,0.935,12.3,43.6
2024-12-05 14:00:00,Barrage Colony Feeder,9.782,1.595,10.91,517.59,0.834,13.6,40.9
2024-12-05 14:00:00,Shikarpur Road Feeder,7.515,0.991,11.16,388.79,0.853,10.3,40.4
2024-12-05 14:00:00,Old Sukkur Residential Feeder,6.213,0.857,10.95,327.71,0.854,12.7,44.2
2024-12-05 15:00:00,Civil Hospital Feeder,8.972,0.771,11.15,464.54,0.932,14.3,43.9
2024-12-05 15:00:00,Airport Road Feeder,13.529,1.899,11.02,708.62,0.89,15.4,45.0
2024-12-05 15:00:00,Rohri Industrial Feeder,18.733,2.901,11.16,969.54,0.914,16.7,36.2
2024-12-05 15:00:00,SITE Area Feeder,15.869,2.796,11.15,822.02,0.899,19.4,41.4
2024-12-05 15:00:00,Military Road Feeder,11.198,1.099,11.1,582.29,0.883,16.3,44.0
2024-12-05 15:00:00,Barrage Colony Feeder,11.133,1.444,10.98,585.52,0.865,16.1,42.3
2024-12-05 15:00:00,Shikarpur Road Feeder,7.624,0.808,11.12,395.66,0.903,14.6,31.6
2024-12-05 15:00:00,Old Sukkur Residential Feeder,5.968,1.059,11.07,311.35,0.88,13.2,36.4
2024-12-05 16:00:00,Civil Hospital Feeder,9.588,0.806,11.06,500.43,0.874,17.1,44.7
2024-12-05 16:00:00,Airport Road Feeder,12.888,1.095,10.88,683.67,0.846,11.9,40.2
2024-12-05 16:00:00,Rohri Industrial Feeder,19.135,2.979,11.0,1003.89,0.845,16.2,40.2
2024-12-05 16:00:00,SITE Area Feeder,15.75,2.185,11.04,823.5,0.861,17.4,37.3
2024-12-05 16:00:00,Military Road Feeder,11.599,1.426,10.8,620.0,0.944,17.0,35.1
2024-12-05 16:00:00,Barrage Colony Feeder,10.586,1.283,11.1,550.66,0.89,15.0,44.3
2024-12-05 16:00:00,Shikarpur Road Feeder,8.01,1.086,11.04,418.92,0.929,13.0,36.1
2024-12-05 16:00:00,Old Sukkur Residential Feeder,5.985,0.754,10.86,318.05,0.877,15.1,38.9
2024-12-05 17:00:00,Civil Hospital Feeder,8.837,0.384,11.12,458.75,0.907,13.9,36.1
2024-12-05 17:00:00,Airport Road Feeder,13.27,1.874,10.86,705.5,0.943,14.5,33.8
2024-12-05 17:00:00,Rohri Industrial Feeder,21.46,3.422,10.81,1146.38,0.87,14.3,37.1
2024-12-05 17:00:00,SITE Area Feeder,15.024,2.523,11.04,785.93,0.866,16.5,38.6
2024-12-05 17:00:00,Military Road Feeder,10.096,1.582,11.02,529.06,0.938,20.6,36.6
2024-12-05 17:00:00,Barrage Colony Feeder,10.294,1.229,10.83,548.85,0.829,14.8,36.7
2024-12-05 17:00:00,Shikarpur Road Feeder,7.716,0.721,11.18,398.49,0.825,19.2,46.2
2024-12-05 17:00:00,Old Sukkur Residential Feeder,6.289,0.577,11.15,325.77,0.92,13.6,41.7
2024-12-05 18:00:00,Civil Hospital Feeder,11.039,0.951,11.2,569.18,0.948,17.8,36.3
2024-12-05 18:00:00,Airport Road Feeder,14.265,2.065,10.88,756.67,0.938,14.5,39.6
2024-12-05 18:00:00,Rohri Industrial Feeder,23.52,3.843,11.12,1221.34,0.847,16.8,37.4
2024-12-05 18:00:00,SITE Area Feeder,18.227,2.7,10.99,957.57,0.89,17.5,41.1
2024-12-05 18:00:00,Military Road Feeder,12.715,2.138,10.86,676.28,0.831,15.5,31.1
2024-12-05 18:00:00,Barrage Colony Feeder,11.108,1.996,10.83,591.98,0.941,11.3,37.6
2024-12-05 18:00:00,Shikarpur Road Feeder,8.389,1.118,11.15,434.56,0.891,12.1,42.7
2024-12-05 18:00:00,Old Sukkur Residential Feeder,7.357,1.003,11.19,379.61,0.829,11.1,43.2
2024-12-05 19:00:00,Civil Hospital Feeder,11.296,0.758,11.09,588.21,0.937,17.1,43.4
2024-12-05 19:00:00,Airport Road Feeder,14.527,1.486,10.97,764.42,0.884,15.5,40.7
2024-12-05 19:00:00,Rohri Industrial Feeder,21.511,3.737,10.8,1149.5,0.852,14.9,35.6
2024-12-05 19:00:00,SITE Area Feeder,16.865,2.494,11.13,874.98,0.861,15.5,40.5
2024-12-05 19:00:00,Military Road Feeder,12.889,2.021,11.07,672.47,0.895,19.8,40.6
2024-12-05 19:00:00,Barrage Colony Feeder,12.799,1.545,11.11,665.31,0.89,19.4,39.8
2024-12-05 19:00:00,Shikarpur Road Feeder,8.685,1.062,11.13,450.42,0.892,17.4,38.5
2024-12-05 19:00:00,Old Sukkur Residential Feeder,7.581,0.842,11.08,395.14,0.943,15.9,39.6
2024-12-05 20:00:00,Civil Hospital Feeder,10.867,0.939,11.17,561.73,0.846,16.7,36.8
2024-12-05 20:00:00,Airport Road Feeder,15.629,1.864,10.98,821.7,0.937,17.7,42.7
2024-12-05 20:00:00,Rohri Industrial Feeder,21.895,2.918,10.91,1158.27,0.891,14.2,42.5
2024-12-05 20:00:00,SITE Area Feeder,16.354,1.509,11.03,856.22,0.827,15.4,47.1
2024-12-05 20:00:00,Military Road Feeder,12.899,2.161,11.03,674.97,0.868,19.4,45.4
2024-12-05 20:00:00,Barrage Colony Feeder,11.336,1.843,11.07,591.35,0.932,14.5,44.2
2024-12-05 20:00:00,Shikarpur Road Feeder,8.507,0.947,11.18,439.11,0.871,14.0,35.9
2024-12-05 20:00:00,Old Sukkur Residential Feeder,7.685,0.829,10.84,409.44,0.863,16.6,39.5
2024-12-05 21:00:00,Civil Hospital Feeder,10.477,0.789,10.87,556.43,0.855,15.3,39.0
2024-12-05 21:00:00,Airport Road Feeder,14.808,1.396,10.91,783.86,0.924,15.2,38.6
2024-12-05 21:00:00,Rohri Industrial Feeder,23.52,3.253,10.82,1254.82,0.941,15.8,47.6
2024-12-05 21:00:00,SITE Area Feeder,18.171,3.129,11.09,945.78,0.94,17.3,36.8
2024-12-05 21:00:00,Military Road Feeder,12.836,1.803,11.05,670.53,0.851,16.2,37.0
2024-12-05 21:00:00,Barrage Colony Feeder,12.015,1.04,11.14,622.97,0.922,12.3,39.5
2024-12-05 21:00:00,Shikarpur Road Feeder,9.35,0.948,10.81,499.19,0.889,16.8,45.9
2024-12-05 21:00:00,Old Sukkur Residential Feeder,7.879,1.283,11.17,407.28,0.866,12.7,39.3
2024-12-05 22:00:00,Civil Hospital Feeder,9.766,0.662,10.86,518.99,0.827,15.0,44.7
2024-12-05 22:00:00,Airport Road Feeder,14.956,2.629,11.13,775.68,0.874,14.9,36.4
2024-12-05 22:00:00,Rohri Industrial Feeder,22.886,3.504,11.07,1193.92,0.92,15.1,43.1
2024-12-05 22:00:00,SITE Area Feeder,16.535,1.726,10.98,869.15,0.928,13.9,33.3
2024-12-05 22:00:00,Military Road Feeder,12.98,1.165,10.86,690.27,0.88,16.7,37.5
2024-12-05 22:00:00,Barrage Colony Feeder,11.807,2.0,11.13,612.32,0.927,17.3,35.4
2024-12-05 22:00:00,Shikarpur Road Feeder,8.451,1.423,10.99,443.96,0.932,13.8,41.0
2024-12-05 22:00:00,Old Sukkur Residential Feeder,7.525,1.35,10.94,396.97,0.915,11.6,36.0
2024-12-05 23:00:00,Civil Hospital Feeder,5.015,0.208,11.06,261.86,0.852,14.9,41.8
2024-12-05 23:00:00,Airport Road Feeder,6.858,1.014,10.91,362.92,0.886,13.1,42.1
2024-12-05 23:00:00,Rohri Industrial Feeder,9.746,1.402,10.84,519.22,0.884,14.3,38.2
2024-12-05 23:00:00,SITE Area Feeder,8.34,0.794,11.01,437.48,0.921,13.2,39.5
2024-12-05 23:00:00,Military Road Feeder,4.939,0.866,11.0,259.34,0.928,16.2,43.4
2024-12-05 23:00:00,Barrage Colony Feeder,5.151,0.436,10.95,271.59,0.939,18.1,36.2
2024-12-05 23:00:00,Shikarpur Road Feeder,4.052,0.558,10.93,213.99,0.9,18.2,42.8
2024-12-05 23:00:00,Old Sukkur Residential Feeder,3.283,0.485,10.96,172.85,0.841,16.6,45.6
2024-12-06 00:00:00,Civil Hospital Feeder,4.536,0.311,10.92,239.93,0.902,14.1,36.1
2024-12-06 00:00:00,Airport Road Feeder,6.587,0.697,11.13,341.7,0.839,14.6,41.9
2024-12-06 00:00:00,Rohri Industrial Feeder,11.496,1.847,11.15,595.13,0.904,16.2,35.9
2024-12-06 00:00:00,SITE Area Feeder,7.472,0.796,10.84,398.13,0.856,17.2,36.3
2024-12-06 00:00:00,Military Road Feeder,5.421,0.772,10.96,285.46,0.857,12.2,42.2
2024-12-06 00:00:00,Barrage Colony Feeder,5.368,0.887,11.01,281.55,0.825,16.9,37.1
2024-12-06 00:00:00,Shikarpur Road Feeder,4.061,0.595,11.12,210.84,0.862,14.4,32.4
2024-12-06 00:00:00,Old Sukkur Residential Feeder,3.227,0.345,10.84,171.82,0.845,13.5,36.3
2024-12-06 01:00:00,Civil Hospital Feeder,4.838,0.403,11.08,251.98,0.877,14.8,39.6
2024-12-06 01:00:00,Airport Road Feeder,7.907,1.291,11.1,411.2,0.899,15.5,33.0
2024-12-06 01:00:00,Rohri Industrial Feeder,10.709,1.351,11.05,559.35,0.909,11.3,34.1
2024-12-06 01:00:00,SITE Area Feeder,6.247,0.569,10.86,332.05,0.888,16.3,31.3
2024-12-06 01:00:00,Military Road Feeder,5.059,0.905,10.99,265.75,0.879,14.8,46.6
2024-12-06 01:00:00,Barrage Colony Feeder,4.92,0.53,11.11,255.59,0.903,14.7,46.1
2024-12-06 01:00:00,Shikarpur Road Feeder,3.953,0.443,11.09,205.91,0.892,16.0,37.4
2024-12-06 01:00:00,Old Sukkur Residential Feeder,3.33,0.523,10.83,177.48,0.873,14.2,40.9
2024-12-06 02:00:00,Civil Hospital Feeder,5.059,0.35,10.92,267.51,0.915,18.5,45.3
2024-12-06 02:00:00,Airport Road Feeder,6.768,1.125,10.9,358.49,0.842,13.5,35.9
2024-12-06 02:00:00,Rohri Industrial Feeder,9.669,0.9,10.96,509.53,0.937,16.5,45.3
2024-12-06 02:00:00,SITE Area Feeder,8.107,0.896,11.17,419.0,0.86,12.4,43.4
2024-12-06 02:00:00,Military Road Feeder,5.873,0.487,11.12,304.95,0.931,15.6,35.9
2024-12-06 02:00:00,Barrage Colony Feeder,4.747,0.787,10.99,249.43,0.869,13.6,44.1
2024-12-06 02:00:00,Shikarpur Road Feeder,4.231,0.453,11.0,222.11,0.911,13.8,45.7
2024-12-06 02:00:00,Old Sukkur Residential Feeder,3.908,0.583,11.13,202.73,0.948,13.9,47.3
2024-12-06 03:00:00,Civil Hospital Feeder,5.079,0.457,10.88,269.49,0.923,18.1,42.1
2024-12-06 03:00:00,Airport Road Feeder,5.827,0.739,10.94,307.62,0.891,16.6,40.1
2024-12-06 03:00:00,Rohri Industrial Feeder,9.78,1.294,10.91,517.4,0.881,16.1,38.4
2024-12-06 03:00:00,SITE Area Feeder,8.279,1.284,10.88,439.14,0.842,14.9,39.8
2024-12-06 03:00:00,Military Road Feeder,5.26,0.532,11.16,272.19,0.902,17.3,39.8
2024-12-06 03:00:00,Barrage Colony Feeder,6.468,0.612,10.83,344.72,0.876,16.1,42.6
2024-12-06 03:00:00,Shikarpur Road Feeder,3.791,0.599,11.12,196.89,0.939,21.1,46.2
2024-12-06 03:00:00,Old Sukkur Residential Feeder,3.806,0.444,10.9,201.52,0.876,13.5,43.7
2024-12-06 04:00:00,Civil Hospital Feeder,4.277,0.331,11.0,224.59,0.943,12.5,30.4
2024-12-06 04:00:00,Airport Road Feeder,6.826,0.756,10.89,361.95,0.847,14.3,40.4
2024-12-06 04:00:00,Rohri Industrial Feeder,9.749,1.236,11.11,506.84,0.902,13.1,46.4
2024-12-06 04:00:00,SITE Area Feeder,7.823,0.862,11.02,409.71,0.928,14.2,44.9
2024-12-06 04:00:00,Military Road Feeder,5.786,0.59,10.81,309.13,0.875,13.8,42.0
2024-12-06 04:00:00,Barrage Colony Feeder,5.294,0.915,11.11,275.04,0.943,16.4,40.7
2024-12-06 04:00:00,Shikarpur Road Feeder,3.685,0.417,10.94,194.41,0.914,15.5,42.8
2024-12-06 04:00:00,Old Sukkur Residential Feeder,3.303,0.416,11.16,170.8,0.931,12.6,38.8
2024-12-06 05:00:00,Civil Hospital Feeder,4.817,0.418,10.9,255.16,0.933,16.8,43.8
2024-12-06 05:00:00,Airport Road Feeder,6.323,0.784,11.03,330.93,0.901,16.0,46.3
2024-12-06 05:00:00,Rohri Industrial Feeder,12.334,1.771,10.84,656.7,0.826,12.8,36.6
2024-12-06 05:00:00,SITE Area Feeder,9.364,1.059,10.91,495.73,0.926,15.9,39.2
2024-12-06 05:00:00,Military Road Feeder,5.928,0.87,10.91,313.64,0.903,14.0,41.5
2024-12-06 05:00:00,Barrage Colony Feeder,5.872,0.654,10.97,309.1,0.923,15.3,36.3
2024-12-06 05:00:00,Shikarpur Road Feeder,3.863,0.493,10.97,203.34,0.883,14.4,33.9
2024-12-06 05:00:00,Old Sukkur Residential Feeder,3.053,0.377,10.95,160.96,0.947,16.1,34.4
2024-12-06 06:00:00,Civil Hospital Feeder,8.012,0.492,11.08,417.55,0.869,14.6,38.0
2024-12-06 06:00:00,Airport Road Feeder,10.442,1.367,11.12,542.28,0.862,17.6,42.6
2024-12-06 06:00:00,Rohri Industrial Feeder,16.452,1.508,11.18,849.27,0.948,14.5,44.5
2024-12-06 06:00:00,SITE Area Feeder,13.581,1.366,10.85,722.54,0.849,14.6,36.7
2024-12-06 06:00:00,Military Road Feeder,9.388,1.044,10.92,496.49,0.828,15.7,45.9
2024-12-06 06:00:00,Barrage Colony Feeder,7.77,1.2,11.17,401.47,0.916,14.5,42.4
2024-12-06 06:00:00,Shikarpur Road Feeder,5.842,0.91,10.98,307.1,0.933,17.9,38.5
2024-12-06 06:00:00,Old Sukkur Residential Feeder,5.342,0.927,10.85,284.28,0.832,17.5,42.5
2024-12-06 07:00:00,Civil Hospital Feeder,8.326,0.543,11.16,430.54,0.866,11.7,37.3
2024-12-06 07:00:00,Airport Road Feeder,10.386,1.861,11.05,542.92,0.934,17.4,36.1
2024-12-06 07:00:00,Rohri Industrial Feeder,15.04,1.673,10.94,793.72,0.829,17.8,36.1
2024-12-06 07:00:00,SITE Area Feeder,12.575,1.685,10.88,667.07,0.843,12.8,32.6
2024-12-06 07:00:00,Military Road Feeder,8.918,1.099,11.05,465.9,0.907,15.8,46.3
2024-12-06 07:00:00,Barrage Colony Feeder,8.207,0.989,11.03,429.64,0.871,16.7,42.9
2024-12-06 07:00:00,Shikarpur Road Feeder,5.565,0.801,10.89,294.99,0.83,15.0,38.3
2024-12-06 07:00:00,Old Sukkur Residential Feeder,5.625,0.723,10.84,299.69,0.869,16.9,45.5
2024-12-06 08:00:00,Civil Hospital Feeder,7.658,0.447,11.13,397.41,0.847,13.6,38.9
2024-12-06 08:00:00,Airport Road Feeder,11.109,1.291,11.05,580.42,0.841,18.0,51.8
2024-12-06 08:00:00,Rohri Industrial Feeder,15.676,1.345,11.14,812.13,0.824,14.8,40.5
2024-12-06 08:00:00,SITE Area Feeder,12.071,1.509,11.06,630.33,0.94,15.2,37.7
2024-12-06 08:00:00,Military Road Feeder,8.839,0.848,10.96,465.76,0.93,12.8,30.0
2024-12-06 08:00:00,Barrage Colony Feeder,8.258,0.821,11.07,430.57,0.848,14.9,40.7
2024-12-06 08:00:00,Shikarpur Road Feeder,6.126,0.742,10.85,326.02,0.9,14.5,42.4
2024-12-06 08:00:00,Old Sukkur Residential Feeder,4.892,0.601,11.0,256.74,0.921,14.7,40.5
2024-12-06 09:00:00,Civil Hospital Feeder,8.354,0.373,10.86,444.21,0.841,14.9,36.9
2024-12-06 09:00:00,Airport Road Feeder,12.642,1.974,11.07,659.08,0.871,16.9,38.9
2024-12-06 09:00:00,Rohri Industrial Feeder,18.164,1.883,10.8,971.03,0.889,15.0,39.7
2024-12-06 09:00:00,SITE Area Feeder,14.193,1.492,11.14,735.84,0.906,13.4,38.3
2024-12-06 09:00:00,Military Road Feeder,9.807,1.256,11.14,508.12,0.858,13.6,35.3
2024-12-06 09:00:00,Barrage Colony Feeder,9.324,1.459,10.89,494.13,0.87,15.0,38.7
